3.2300,-2.1900,1.0231
2.5200,3.8100,-2.3527
3.6100,2.3600,-1.6716
-2.6700,2.9600,-1.0985
-1.1300,0.5200,0.0908
-0.6400,-3.4900,2.3447
2.5300,-2.8700,1.5202
-3.8300,2.1900,-0.4818
-3.8300,-2.7500,2.3834
-0.3900,2.8400,-1.3633
0.1500,2.3200,-1.1409
0.2600,3.1500,-1.6385
0.8700,-0.7900,0.5573
-3.9100,-3.3800,2.7605
-3.9700,1.2800,0.0665
1.2500,-2.0500,1.2323
-3.8600,-2.5000,2.2428
2.2100,-1.7000,0.8885
1.5300,2.2300,-1.2911
-0.8700,-1.4300,1.1837
0.1300,-3.8800,2.4580
1.5100,0.0500,-0.0238
-1.2600,-1.8500,1.4845
-0.9200,3.1200,-1.4480
0.3800,2.6700,-1.3777
-1.1500,0.7100,-0.0165
-2.3700,2.2100,-0.7075
-1.1600,-0.1700,0.4954
-3.5200,3.7600,-1.4379
-1.2500,-1.6900,1.3902
-0.2700,3.4800,-1.7521
2.0600,3.3000,-1.9895
-2.6600,2.1900,-0.6534
-2.3000,1.3600,-0.2248
-1.0200,-0.7300,0.7997
0.2200,-2.0300,1.3718
1.5900,3.4100,-1.9843
-1.8100,-0.8900,1.0083
-0.3000,1.8100,-0.7791
-2.6700,-0.5300,0.9257
1.3000,0.8700,-0.4686
-0.5400,0.6000,-0.0421
-1.5400,1.8100,-0.5973
0.2800,-3.0700,1.9662
2.3100,-1.4100,0.7057
3.9000,3.2600,-2.2361
-0.3100,-1.9700,1.4147
-3.5800,-3.9000,3.0137
1.8400,2.0400,-1.2264
2.0900,1.4900,-0.9441
1.2100,-1.9000,1.1512
2.4000,0.8600,-0.6241
-2.9800,-3.9500,2.9547
-0.2200,1.2400,-0.4603
-3.1300,0.5700,0.3551
3.8200,-3.2900,1.5746
2.0300,0.4800,-0.3495
-3.9000,-2.2900,2.1269
-1.1500,2.1100,-0.8285
0.0100,-0.6600,0.6080
-1.3100,0.6100,0.0650
1.6800,-3.0200,1.7319
2.0000,-2.3600,1.3021
2.1000,-3.9400,2.2039
-0.2400,1.5000,-0.6081
3.9500,-3.7700,1.8339
-3.8800,2.3000,-0.5383
2.9200,-3.8700,2.0430
-0.0400,1.6500,-0.7245
-2.0800,1.5400,-0.3615
1.9000,-1.5100,0.8238
1.8800,3.5400,-2.1023
-1.3700,-0.9000,0.9496
-1.4700,3.1300,-1.3731
-3.9300,0.2700,0.6465
1.5600,-0.1700,0.0965
3.0200,-2.2300,1.0771
-3.4200,-0.5200,1.0299
-2.8500,-1.2500,1.3697
2.8200,-2.2700,1.1297
-1.4400,3.1000,-1.3601
-2.8000,3.8700,-1.6073
-1.6300,3.0800,-1.3207
-0.9000,0.0600,0.3239
-2.9500,1.0900,0.0271
2.4000,0.3400,-0.3225
2.4400,-2.6500,1.4058
-2.5400,-0.7800,1.0516
3.7400,2.9800,-2.0503
-3.0500,-0.1100,0.7378
-0.3000,3.5100,-1.7651
2.5000,1.7900,-1.1782
0.0400,-1.8600,1.2996
-2.3100,-1.3700,1.3601
-2.6300,1.8100,-0.4374
0.2300,-3.4200,2.1765
-2.3900,-0.0400,0.6004
-1.5300,1.4500,-0.3899
-1.9000,-2.3900,1.8915
-2.8100,3.9500,-1.6522
-1.1000,-0.9600,0.9448
0.7000,1.1000,-0.5140
1.3900,2.1200,-1.2068
1.9500,3.6300,-2.1647
-1.7100,-2.3900,1.8637
3.1100,2.1300,-1.4649
-1.6100,3.4100,-1.5150
-1.8200,-0.1300,0.5690
0.7200,-3.2100,1.9829
2.4100,-1.6700,0.8418
0.5400,2.7400,-1.4417
3.9800,-1.2800,0.3853
0.6100,-1.0600,0.7520
2.3700,1.4400,-0.9561
1.8100,1.6900,-1.0190
2.4000,2.4900,-1.5695
0.4000,2.2100,-1.1138
3.5600,1.5100,-1.1713
-0.9800,-0.8100,0.8402
3.3500,-3.6100,1.8291
-1.1700,-0.3700,0.6129
-0.6400,-0.3300,0.5119
0.8100,0.6200,-0.2517
1.5200,-0.3800,0.2241
-1.6500,-0.1300,0.5441
3.7800,-2.8600,1.3311
2.9300,1.0400,-0.8063
-0.6900,-3.2000,2.1839
1.9100,0.4100,-0.2913
3.6000,-0.8200,0.1743
-1.1200,2.4600,-1.0359
1.6000,-1.7300,0.9954
2.3600,1.4800,-0.9779
3.5000,1.6600,-1.2495
0.0300,-0.5200,0.5239
-2.3700,-1.8800,1.6647
3.6100,-3.1800,1.5416
-0.7800,-1.3800,1.1415
1.5100,2.7900,-1.6130
-2.5700,0.1700,0.5050
-1.4500,-0.1100,0.5031
0.7000,-1.3600,0.9128
1.0800,1.9300,-1.0511
-3.9100,2.2400,-0.4991
2.1200,-0.6800,0.3101
0.8300,-0.2900,0.2731
-0.7600,-3.6100,2.4319
-0.9900,0.7700,-0.0747
3.2100,-0.5100,0.0517
-3.1500,-3.0400,2.4519
-2.8500,2.2800,-0.6777
1.3600,1.9600,-1.1096
-3.8800,-3.4100,2.7735
3.1000,-1.8400,0.8392
1.0400,1.9200,-1.0395
3.8900,-1.3200,0.4217
1.1400,2.2100,-1.2223
2.2600,1.4700,-0.9574
-2.8300,-1.0600,1.2565
-0.6600,-3.7300,2.4869
1.4700,-2.4200,1.4147
0.1600,2.7900,-1.4150
3.2300,-3.9300,2.0323
-3.9900,-2.4900,2.2561
-4.0000,2.1100,-0.4105
1.4700,-3.1600,1.8439
-1.5500,-0.4200,0.6976
0.0400,-3.8600,2.4596
2.5000,3.0200,-1.8916
-3.9500,3.2800,-1.0964
1.0900,-1.4600,0.9136
2.9500,-1.1900,0.4842
0.7100,1.2100,-0.5793
2.3800,-0.7300,0.3010
-3.1100,-1.7800,1.7152
0.4300,3.7100,-1.9882
-1.3000,1.5500,-0.4817
0.2000,1.5800,-0.7191
-1.3800,0.2200,0.3015
1.0800,3.8300,-2.1531
0.8000,1.1000,-0.5287
-1.9700,0.1100,0.4518
1.6200,-0.3500,0.1921
-2.7600,-2.7000,2.1975
-3.9700,-1.4500,1.6499
1.0600,-0.6900,0.4714
-0.7200,2.3100,-1.0075
1.4100,0.9600,-0.5369
-2.3600,-0.4300,0.8222
0.6600,1.1500,-0.5371
-2.7600,-0.2400,0.7707
-1.6800,3.1100,-1.3307
-1.8500,1.4300,-0.3314
-3.8700,-2.4500,2.2153
-2.6100,-3.1800,2.4539
-1.3200,-0.5500,0.7393
0.4000,2.7200,-1.4096
2.4000,-0.1800,-0.0209
-0.1900,0.8700,-0.2501
3.7100,0.7200,-0.7351
-1.3700,-1.6600,1.3904
3.8800,0.6800,-0.7368
2.2800,0.9500,-0.6587
3.3700,3.2800,-2.1700
-3.7400,-3.7800,2.9676
-3.4400,0.2300,0.5978
-2.6600,-3.0200,2.3684
1.7100,-0.1900,0.0861
2.7500,-0.7500,0.2583
-0.0900,-0.0200,0.2515
-3.7900,-0.5900,1.1247
3.8000,-0.6800,0.0637
-1.8700,2.9100,-1.1869
-1.7200,3.2000,-1.3771
1.3100,1.2600,-0.6963
-2.4700,-0.3500,0.7919
3.6600,3.1300,-2.1255
2.4700,-0.5400,0.1776
3.9900,2.6900,-1.9187
1.1600,1.0600,-0.5583
-2.8000,0.6600,0.2545
0.2400,-3.5200,2.2331
-0.6800,-2.8100,1.9562
-3.2200,-2.4400,2.1141
-1.9900,2.4100,-0.8793
-3.7700,0.8100,0.3098
-2.6700,3.6000,-1.4697
3.0400,3.9000,-2.4812
-2.9800,-0.9500,1.2147
-0.6500,1.6400,-0.6292
0.7300,1.3400,-0.6576
-1.2700,2.6300,-1.1125
-1.0800,-1.6100,1.3189
-1.9700,-1.9000,1.6176
-2.4300,-3.8700,2.8277
-3.7200,-3.5200,2.8139
1.8300,-1.5000,0.8283
-1.2800,0.1400,0.3332
-0.9200,-0.5300,0.6690
-2.4900,-1.8700,1.6765
-3.0700,-1.7700,1.7035
1.3000,-2.9100,1.7238
-1.6700,1.0500,-0.1374
-0.9300,0.0000,0.3631
2.2300,-2.9600,1.6164
-2.8900,-3.2400,2.5297
-0.9100,-1.6500,1.3171
2.8600,-0.6800,0.2016
0.8300,1.1300,-0.5505
3.6600,1.1900,-1.0003
-0.3000,-1.7900,1.3089
-3.3100,1.8700,-0.3725
-3.2800,-1.9900,1.8619
0.0000,0.3200,0.0411
-2.6400,2.0700,-0.5867
-0.4900,3.8400,-1.9287
3.6300,2.8100,-1.9355
2.2200,-2.1100,1.1249
3.1800,0.0800,-0.2861
-3.7100,2.2000,-0.5052
3.6900,-2.6900,1.2457
-0.7700,-2.1900,1.6098
-3.2900,0.7800,0.2568
3.9700,-2.8500,1.2974
-2.5700,1.6700,-0.3650
-3.5300,1.5900,-0.1778
2.8700,2.2000,-1.4703
0.9600,2.4800,-1.3525
-2.9800,-2.0100,1.8295
1.5900,3.6800,-2.1409
-3.3100,-1.8800,1.8025
0.8300,-1.4500,0.9459
-3.9800,1.2500,0.0854
-0.6300,0.6500,-0.0579
-3.3600,3.1800,-1.1249
-2.1400,-1.9800,1.6889
-0.6800,1.5700,-0.5842
-3.7700,-3.1900,2.6298
3.6800,-2.2700,1.0035
2.1800,3.3100,-2.0129
2.0400,-0.6100,0.2813
1.3800,-3.7400,2.1935
-0.4200,2.7500,-1.3067
-0.0800,3.3900,-1.7278
0.6900,-3.9500,2.4165
0.3100,-1.1100,0.8250
-1.3700,-1.5500,1.3266
-0.1500,0.4300,-0.0007
1.8800,2.2700,-1.3657
-2.5900,0.8500,0.1135
-1.7500,-3.4000,2.4553
-2.7300,-1.3600,1.4159
0.7400,-2.2400,1.4173
-2.6300,2.7500,-0.9826
3.4900,2.5000,-1.7352
-1.0600,1.8300,-0.6793
2.1700,3.7100,-2.2434
-2.8200,3.0800,-1.1461
1.6300,-0.1100,0.0514
3.3100,0.7800,-0.7112
-1.9600,0.1800,0.4097
-2.1300,-0.8600,1.0379
-3.5900,0.9100,0.2254
-2.4300,-2.5900,2.0853
2.3200,3.5500,-2.1726
-0.6300,-3.3200,2.2447
-0.6100,-0.6400,0.6873
3.9300,-1.4400,0.4855
-1.8200,0.0400,0.4704
-1.8000,-3.6800,2.6251
-0.0700,1.0900,-0.3953
1.1300,0.8000,-0.4031
0.3000,3.1800,-1.6617
2.7400,3.3200,-2.1008
3.6500,-2.9200,1.3849
1.7100,1.4300,-0.8535
0.4900,-3.2100,2.0166
3.7000,-0.9200,0.2176
2.1200,-2.6100,1.4295
0.7800,3.6100,-1.9815
-3.3500,1.3900,-0.0882
-2.2300,2.8700,-1.1109
-3.4700,0.6000,0.3876
-1.1700,-2.1300,1.6337
3.8000,1.4400,-1.1659
2.9600,2.9700,-1.9301
-1.4400,3.4500,-1.5631
0.8900,-1.0000,0.6761
-2.0700,3.6900,-1.6099
-1.5800,1.4000,-0.3536
-3.5700,2.3200,-0.5953
-1.9300,-1.3300,1.2811
-1.3800,1.5500,-0.4699
1.6400,0.0400,-0.0371
3.9300,-0.9500,0.2013
3.5700,1.1800,-0.9813
2.7500,2.8200,-1.8123
3.0600,1.2800,-0.9645
0.7800,-3.4800,2.1307
-2.9100,-0.7200,1.0711
1.1800,1.0800,-0.5728
-2.7300,1.4500,-0.2139
2.7300,-3.7000,1.9723
-3.0300,0.1800,0.5667
3.2400,1.7500,-1.2635
1.5300,-2.5700,1.4929
0.1200,-3.1600,2.0419
-2.6600,0.7200,0.1992
-3.1200,-3.8400,2.9115
3.6200,2.8500,-1.9573
-3.0900,0.8200,0.2043
0.7100,-1.1300,0.7779
-1.6400,-3.8600,2.7060
-1.2100,2.5000,-1.0459
3.2900,-2.0100,0.9099
3.6300,0.9600,-0.8625
-3.2700,-3.5800,2.7827
-3.6800,-0.8200,1.2420
-3.5600,3.6900,-1.3914
-1.2600,1.0900,-0.2207
-3.3300,-2.7700,2.3217
1.1100,3.7600,-2.1169
3.9900,-0.4700,-0.0859
-0.5400,-3.3400,2.2431
2.2600,2.6000,-1.6128
1.0800,-3.3000,1.9823
3.5400,3.0900,-2.0847
1.1800,-3.1200,1.8632
-3.3200,0.9100,0.1858
4.0000,3.8100,-2.5698
-2.0800,0.5400,0.2185
3.1900,-1.3500,0.5418
-0.1800,0.6300,-0.1123
0.0600,-2.8500,1.8709
-2.5300,-1.7000,1.5837
2.2000,1.1800,-0.7804
-0.8200,-2.0100,1.5127
-2.1600,2.8600,-1.1153
1.1300,3.0800,-1.7255
0.2800,-0.5900,0.5278
2.8000,-0.7500,0.2510
-3.0000,-3.3200,2.5923
-3.3200,-3.8600,2.9524
1.6100,2.6100,-1.5233
-1.2500,2.9400,-1.2952
-1.2000,-1.1900,1.0929
0.8600,2.1700,-1.1581
3.0500,-1.1500,0.4463
-1.0900,3.0400,-1.3767
3.3100,3.8900,-2.5150
2.1300,1.4200,-0.9093
-0.8200,3.8500,-1.8861
-3.6400,-3.0300,2.5179
-0.1700,0.4800,-0.0268
2.1500,-1.0800,0.5377
-3.2200,2.6400,-0.8323
1.9900,-0.2500,0.0798
2.2500,-0.9700,0.4593
3.9800,-2.7500,1.2379
-3.1300,0.9400,0.1405
1.6200,-2.9200,1.6827
0.9200,0.7300,-0.3317
3.0700,-3.0400,1.5396
-0.8200,0.3500,0.1439
-0.0900,-2.7800,1.8523
3.6100,-3.4300,1.6866
-1.9200,1.9000,-0.5937
-3.4900,1.9000,-0.3635
1.2300,3.5400,-2.0069
3.1000,-0.2300,-0.0946
1.9600,-1.0400,0.5424
1.7500,-1.1300,0.6254
-1.0700,-1.5700,1.2942
1.4700,1.3100,-0.7487
-0.7900,-1.1300,0.9979
1.0900,3.0500,-1.7022
-1.1200,0.5500,0.0719
-2.5700,1.3100,-0.1562
-2.2100,-2.6800,2.1052
-3.4900,1.3300,-0.0329
-0.7800,1.3300,-0.4303
-3.9800,0.2600,0.6596
-2.6900,-1.8500,1.6942
2.5600,-2.0300,1.0286
2.2800,-3.6600,2.0151
2.8500,-0.5700,0.1393
-0.0700,0.3100,0.0571
0.2000,-3.3800,2.1577
-1.9400,-1.8700,1.5958
-3.5800,-2.1000,1.9697
-0.2700,1.7300,-0.7371
-3.9600,0.0700,0.7669
-2.0500,-0.9800,1.0957
1.0300,-1.3100,0.8354
-2.0700,-1.1500,1.1973
-2.1800,1.3000,-0.2076
3.9500,-0.6800,0.0417
0.1900,2.2500,-1.1062
3.2200,2.9700,-1.9682
-1.3900,-0.8200,0.9061
2.0700,1.4000,-0.8889
0.8400,0.6100,-0.2503
2.9700,-0.0100,-0.2031
-0.5400,-2.2200,1.5935
-2.1600,1.5700,-0.3671
-2.5300,-0.9000,1.1197
-1.9900,-0.4000,0.7505
1.8100,3.2800,-1.9412
-2.6300,0.9000,0.0904
0.3800,1.8500,-0.9021
-0.7200,-0.3600,0.5411
-2.8100,3.4000,-1.3332
-0.1100,0.7000,-0.1632
-0.1700,-1.7000,1.2376
-0.2200,-2.2400,1.5581
-2.8300,0.3600,0.4329
-2.0200,-3.9200,2.7965
3.0900,2.6300,-1.7519
-2.0300,0.7700,0.0778
-3.9600,-3.8800,3.0579
3.8100,3.3900,-2.2983
2.9800,-2.1900,1.0598
3.9900,-1.7100,0.6333
-2.1200,0.5300,0.2302
2.2300,3.6100,-2.1942
-3.2900,-0.8300,1.1906
-0.8900,2.2000,-0.9188
3.8500,-1.7500,0.6770
3.9800,-1.3000,0.3969
0.1300,-0.4700,0.4802
1.1900,0.6800,-0.3423
-0.9300,0.2300,0.2297
2.4500,-3.7000,2.0133
1.0500,1.2400,-0.6465
-1.0100,-0.4100,0.6126
-2.0400,3.1300,-1.2895
-1.5200,1.4200,-0.3740
-1.7400,1.0200,-0.1097
0.9500,1.8600,-0.9915
3.7700,-3.9300,1.9531
1.0700,-3.2900,1.9779
0.3000,-3.5500,2.2417
2.0300,-1.7300,0.9323
2.9000,-2.7900,1.4195
3.6000,-1.3000,0.4527
0.2500,1.2100,-0.5118
-2.8100,2.0900,-0.5734
1.6300,3.9400,-2.2976
0.9900,-3.2400,1.9607
-2.1000,-2.7900,2.1529
-0.7600,1.1800,-0.3463
1.3000,1.5800,-0.8804
3.3200,-0.5700,0.0703
1.6500,2.4200,-1.4189
3.0100,-0.2900,-0.0466
-1.5200,1.6200,-0.4900
-1.4200,-1.4100,1.2527
3.2200,-2.6300,1.2798
-1.2000,-1.6400,1.3539
-3.2700,3.7400,-1.4629
-1.2400,1.1800,-0.2759
2.5900,1.4800,-1.0116
2.6600,0.1900,-0.2737
2.6900,3.9400,-2.4531
-0.0800,-2.9600,1.9552
3.2300,1.6700,-1.2157
-2.5200,3.4200,-1.3873
-0.5000,-1.8000,1.3440
